Id,EssaySet,EssayText,EssayScore
2889,2,"a) Plastic type B stretched the most, and plastic type A stretched the least. ^p b) Two ways the student could have improved the experimental design are to specify the starting length of the plastic samples, and to specify the amount of weight added to each clamp.",3
3217,2,"A)Plastic type B is more flevable and stronger, some plasticstretch more after the first trial like 10mm-12mm^p B) I think having more trials so his data can be more percise and having A catrol",1
3714,2,T1 and T2 are very close with their data. They could've increased the time to hang the plastics to ten minutes instead of five. They could have named the plastics.,0
3116,2,"In conclusion, it can be said that plastic. Type B had the most amount stretched because its numbers in T1 (22)and T2 (23) were the highest. Also the plastic type that was more durable and was not stretched is muuh was plastic type A because its number in T1(10) was and T2 (12) were the lowest to improve this experiment,it would be better to include three trials and include the plastics type initial measurements to make the data table more specific and efficient.",3
3379,2,I think they should of kept the time the same because on this chart the times are differnt then the original time. So deffentally improve by keeping the time same.,0
3916,2,a) In conclusion plastic B stretched the longest while plastic A stretched the least. ^p B) The student could of told us what type of plastic to use in the procedure. The student could of also tried more trials to see if the stretched plastic changed sizes.,2
3226,2,"Based on the students data, it can be seen that plastic B stretched 22mm (T1) and 23mm (T2) making it the most stretchable. ^p The students could have improved the experiment by including the length of the plastics before stretching them. Also, they need to include how much weight to add to the plastic, making it the same for each plastic to be valid.",3
3889,2,"Based on the data plastics type A stretched the least. Followed by B,D,C. Plastic A stretched the most with two mm. One way they could improve it is to test it more times. They could also have mentioned the weight of the weights he used to stretch the plastic.",2
3008,2,"A. In conclusion Plastic B was the best because it had the highest amount stretched for both trials in the first it stretched 22 while A,10, C 14, D 20 the second trial that it went up a mm to 23 while A,12,C,13, D 20. ^p One way they could improve the validity is more trials your experiment will only get more valid with more trials. The second way is to be more specific with what trials with what kind of tape, how much tape your using and were you measuring from weather it's the whole thing or just the part hanging.",3
3324,2,"Based on this data i can conclude that plastic typ B was the most stretchable at 22mm the first trial and 23 mm the second trial. One way to improve the validity is to have more trials minimum 3. And another way to improve the validity is instead of timing, you should see how much weight it can hold before breaking by adding more weight at intervals.",2
2943,2,"A. Based on the students date, I can conclude that plastic type B is the most flexible at all the samples. ^p B. To improve their experimental design, the students could have added more trials and also specified how much weight to add.",3
3115,2,"I have come to the conclusion that plastic type B has the best stretching ability since the data shows it stretched 22 mm and 23 mm. The students could have improved the validity by making sure all the plastics starting length were the same. Also, the weight added to the plastic should have stayed constant as well throughout all trials.",3
3595,2,"a) My conclusion is that polymer plastic B had the most stretchability.^p b) Two ways the experiment could have been improved would be.^p 1) Allow the bags to stretch until they break, and record the maximum length each stretched to.^p 2) The students could have specified the weights used.",2
3070,2,WSR,2
3414,2,"In this lab a student investigated the stretchability of four different polymer plastics: A, B, C and D. After two trials of each polymer the student concluded that plastic type B had the most stretching strength out of all that were tested. Two ways the student could have improved this experimental design was to make sure the tape that was holding the type of plastic was secure enough to withstand the weight of the clamps and other weights. Another improvement could have been to measure how much of the plastic you tape down.",3
3728,2,"A) In conclusion polymer B, is the one that could stretch the most, and polymer A is the one who can't stretch as wide. ^P B) To make the validity of the experiment more accurate than they should of had exact measurment, for example in step 2, the could of said how much it should be hanging by. Also, the could of added another trial, it is always good to have 3 trials just in case of any mistakes.",3
3330,2,"The sample of plastic A stretch the least, meaning it was the strongest. The sample of plastic D stretch the most, meaning it was the weakest. ^P The student could have improve the experiment by having a control sample plastic A,B,C, and D, with no added weights. Another way to improve this experiment would be to have more trials for each kind of plastis.",1
3127,2,"a) Based on the data, the most stretchable plastic was plastic B b/c it stretched 22 mm on the first trial and 23 mm on the second trail. Also, the least stretchable plastic was plastic A b/c it only stretched in during T1 _ 12 during T2. Plastic C stretched only a bit more than plastic A. Plastic D stretched 20 mm's both times making it the 2nd most stretchable out of the 4.",2
2869,2,"The student could do better by describing it more how she did it and what she did, Add, subtracting, multiply, divide or something.",0
2864,2,I can conclude that in trial 2 had a small impact on trial 1. The students could of improved adding the at same amount of weight to both type of plastics and keep that weights longer.,1
3812,2,Plastic type B was the most stretchy and stretched the most in trial 1 and trial 2. The student could have added a control in these and also he could have done more trials for each separate type of plastic.,2
3201,2,"a) The conclusion I can get from the data is plastic A went from 10mm to 12mm, plastic B went from 22mm to 23mm, plastic C went down from 1mm to 13mm, and plastic D stayed at 20mm. ^p B) The way they could improved the experimental design is by doing a 3rd trial, and showed how much weight they used.",2
3931,2,Based on the data documented in the table I can conclude that over that plastic type D has the most elasticity because on both trials it stretched to 20mm.Two ways that the student could have improved the design or validity could have been to: specify the amount of the weights being used and specify on what types of plastic to use.This would make the validity higher.,1
2811,2,"(a) Plastic type ""B"" is made of the stretchiest material. (b) It does not say how many or how heavy the weights added are causing the results to be innacurate. Also, the length is not the same for any trials or type of plastic.",3
3285,2,"The student should have wrote the weight of the structer, the color and more about the size.",0
3499,2,"My experiment concludes that out of the four plastic polymers, plastic type B was the stretchiest while plastic type A was the least stretchy. My hypothesis on how the plastic would stretch was correct because I know that plastic type B immediately seemed stretched than other plastic types. The students could have improved their experiment by using a constant length for the plastic and using a contrast weight to stretch it with.",3
2831,2,"The conclusion that I draw based on the student's data is that plastic A streched the most. Two ways that the students could have improved their experimental design and/or validity of their results would be to test all the materials at least three times and to and to allow the weights to hang longer than five minutes. Testing all materials three times improves the student validity, because it becomes more accurate. Allowing wieghts to hang longer make it easier to see which material streches the most.",1
3361,2,"Based on the data I can include that plastic B has the most strechability. It had the most streching for both the first and second trial, 22mm and 23 mm. To improve this experiment I would specify how much weight used in each type of plastic and I'd make that a controled variable. I would also include the length of the plastic before it was stretched so I can get a better idea on how stretchable the plastic really is",3
3496,2,a. Plastic B stretch the furthest and therefore had the most elasticity ( stretchability). Plastic A was the least stretchy. These results were most likely due to the combination of polymers in each plastic controlling their physical attributes. ^p b. One way the student could have improved the experimental design originally  is by stating how long the plastic should be cut to be. So 25 to make the experiment uniform. He should have increased this in his table so people could see how the lengths changed. Then he should have specified how much weight to add to the clamps for consistency.,3
3492,2,"a)Based on the data,plastic D had the greatest stretchability with an over age of 20mm streched.This was much greater than plastic A, which had the lowest average amount stretched which was 11mm. Plastic B and C tell in the middle .^p b) One way the students could have improved the experiment design would to specify the amount of weights used and make sure it was the same each time.The students should also specified how to hang the plastics off the table so that the same amount was on the table as was hanging off.",2
3855,2,We know that plastic type b stretched the furthest. They could have said how long the plastic was when they started. They could have put the names of the types of plastics.,2
3676,2,"a. The plastic type ""B"" has the most stretchabilty because in both trials it had a large lengths. ^p b) The student could improve the validity of the results by making sure he kept the same time limit. Also he could made none he did not stretch the plastic by hand when releasing the weights.",1
3894,2,a. The conclusion is that plastic type d is the material that has stretched the most plastic types A stretched the least. One way that the student could have improved would be by adding a timer into the procedure. Also to have the same weights of each plastic.,2
3121,2,"My conclusion from the data presented is plastic type B and C through B and C increased higher but D stays constant at 20, those were only with two trials the student should have done more trials and should have stated the length of the paper.",2
3494,2,The first thing the students should improve the experiment design is instead of attaching clamps to the bottom of the plastic sample they should use small boots to it. Then the second thing they should  is do more trials to the experiment because they probaly won't be happy with the data they already got so I would say do more trials and they might get better results.,1
4023,2,"Plastic type B stretched the longest out of plastic A, C, and D. On the first try streching 22mm and the second time streching 23mm. To make the experiment better the student should have done the experiment a couple more times because plastic type D streched 20mm both times. The second way he or she could make it better is by telling how much weight he added on the clamp.",3
4059,2,Plastic type B was the most stretchable. It stretched on average 22.5 mm while the others did not stretch past 20 mm. The student could have improved the experiment as design by including the averages and using 3 trials instead of one. Also if one made all the plastics the same length. One could accurately determine which was the most stretchable.,3
3077,2,"Based on the student's data, I can conclude that plastic B is more flexible. This is because for each trial, it stretched the most. On the other hand, plastic A stretched the least because it only stretched 10mm and 12 mm while B stretched 22mm and 23mm. ^p To improve the validity of the results, the student could have done a third or even fourth trial. This adittional data will make the results clearer. Also, the student should state how much the weights weigh so that others can preform his experiment and get similar results. He might have also wanted to include how long the pieces of plastic were originally.",3
3346,2,"a) One conclusion that can be made is that the strongest plastic is ""A"" because it stretched the least in both trials. b) One way the students could have improved this experiment would have been to also test a control. This experiment needs something to compare  to or else the results are not totally valid. Something else the students could fix is to be more specific in this procedure. Most of the procedure is very vague it would be quite different to try to re-perform this experiment with this procedure. For example, the procedure says: "" Add weights to the clamp and allow them to hang for five minutes"". The reader does not know the weight or size of the weights her does he know where to put them.",2
3418,2,"Based on the student's data, the order of stretchability for the plastic types from greatest to least is B, D, C, A. Two ways the students could have improved the experimental design/validity of the results would've been to use the same clamp for all the experiments and to use the same amount of weights.",3
3134,2,"Through this data recorded from the experiment, we can conclude that plastic A had the strongest polymer setup. This is because it stretched the least throughout both trials. One way  this experiment could have been improved is by creating more contents . For example the weights added to the clamp should have definitly been the same. Also, to improve validity, the student should have had the same starting length of plastics. thing this",3
3387,2,A) A conclusion that I can draw from the student's data is that plastic type B stretched the most. I know this is accurate because during the second trial it come to be about the same. ^p B) To ways the student could have improved the experiment are ^p 1) He/she should have added how much each weighed and 2) He/she should have put the lengths of the plastics before they were stretched in her data.,3
3146,2,"In conclusion, plastic D stretched more than all the other plastics two steady trials of 20mm each. Plastic type A & B both stretched a little more in trial 2 and plastic type C stretched less. Plastic type B stretched the most having stretched 22 then 23mm. ^p Improve:(1). Show in graph beggining length of plastic ^p (2) Create a T3 and try it once more. ^p (3) Add another 3 trials with different weight.",2
3794,2,"a, The conclusion is that plastic type D is more stretchable than the most stretchable plastic A. ^p I'd improve this they should have included how much weights was put into each bug and also measurement of the bag before they do the experiment.",3
3863,2,"Plastic type B is the type of plastic you want to put heavy products in because it is more durable than plastic type A which stretches only 12mm, unlike plastic type B which is 23mm. ^p One way the students could have improved the experiment is by giving the amount of how much the weights weighed. Also, give the height of the table top to the floor.",1
3084,2,"A) From the students results, I see that plastic B was the strongest, stretching 23 mm. Plastic D was next stretching 20 mm. Plastic C was third stretching 14 mm. Lastly plastic A was the weakest stretching 12 mm.^p B) Two ways the students can improve their experiment is to do more trials for better results. Also they could increase the height of the table to avoid the results be tampered, should the plastic stretch to the floor.",1
3707,2,a) Plastic B is the most elastic because it had the highest average amount stretched at 22.5mm. Type A was the least stretchable at an average of 11mm. ^p b) The student have given a specific amount for the weight to be used. In addition the amount to be off the table should be given because the amount hanging off affects how far it will stretch ^p and controlled for each trial.,2
3398,2,"Based on the student's investigation, I conclude that plastic types B and D are weaker polymers than plastic types A and C. Both B and D stretched much farther than A and C, which indicates that their polymer chains are not as strong. This student could improve the experimental design by using the same length of each sample to ensure that it is not a variable. Also, the student cold have used a set number of weight to make sure each sample was stretched by exactly the same forces.",3
3027,2,According to the data table it looks like the plastic type B was stretched the most and plastic A was stretched the best. B. One way the experiment could have improved is if they said what the measurement of the plastic was before the weights were on it. Another thing is they have said how much the weight was that hung on the plastic.,3
3720,2,"A)My conclusion is that plastic B stretched more than the other types of plastic, because plastic A stretched up to the average 11 and plastic B had an average of 22.5.^p (B)Two ways the student could have improved the experimental are (1)The student could do more trials, and (2)the student could gave the information about the measure of each sample of plastic.",3
2996,2,"A conclusion I can draw from the data is that plastic type A had stretched more in T2 than the rest, the others were only one mm apart while plastic type A, had a difference of 2mm. One way the students can improve their experiment is by having the plastic the same length in the beginning and the second way is by adding how many weights it took so the plastic would stretch.",2
3608,2,The conclusion i have drawn is that plastic type D both trials stretched the same amount also that T2 was better. Two ways the students could have improved the experimental design and /or validity of the results is by compairing their trials to different plastics and collecting that data.,0
2820,2,Plastic type B is the most stretchable plastic out of the 4 reaching 22-23mm. to improve this expierment the person doing the lab needs to know the weight of the weights along with the clamp that is serving as another weight.,3
3270,2,"a). Plastic type B is the most stretchable. ^p b). The validity of the experiment would be improved if a control were added. The control in this experiment would be a plastic hanging off the table with no weight for five minutes. Also, the experiment does not specify whether to use the same amount of weight for all plastics or the specific amount thats suppose to be used. To improve the experiment the specific amount of weight should be mentioned and should be held constant for all plastics.",2
3373,2,"In conclusion, according to the results of the experiment, On the other hand plastic type A had the least amount of stretchability leaving plastic types C and D somewhere in between them. Two ways the students could have improved the experiment would be testing each plastic type one or two times for more reliability. On the student could have tested more plastic types or added different weights.",1
3259,2,"One way the student could improve the experiment better is by putting the plastic in both directions at the same time. Another way he could improve is he could add heavier weights to get better data. ^p In conclusion when he added the weights to one end that made the plastic stretch and, increasing its size.",0
4016,2,"Plastic type B was the weakest and stretches the most, a way to improve the experiment would be to designate what each type of plastic is and how much weight to use on the clamp.",2
4061,2,"a) We can conclude that plastic B is the most stretchable from all the types, but the lab is not valid because judging by the results the lab was not done the same for each trial.^p b. Two way to improve this lab are: Have s or third trials at least, state the weight of the product used to put on the plastic materia.",3
3842,2,"(a) Based on the experiments, plastic type A is the strongest of all plastics, plastic B is the weakest. B is the weakest because it stretched the most and this could be because the plastic is thin, while plastic A was more thick: instead of a linear polymer like B, plastic A was probably a tratched polymer with many different bonds. ^P (b) To improve the expirement, the students should have use the same amount of each plastic to test. The size of the plastic adds another variable to the expirement. They should also specify which weights they use and should make the weight for each plastic constant.",3
4005,2,a) Plastic type D seems to be more accurate of stretchability because after both trials T1 and T2 the amount stretched is the same at 20 mm. ^P b) One the experiment could be proved is to repeat the experiment. A second way is to make an hypothesis before starting the experiment.,1
3009,2,"A) In conclusion, my hypothesis was right. The plastic ended up ripping due to the fact that the weight was hanging on it. The independent variable was the plastic and the dependent variable was the weight.^p B) The students could have improved the experimental design by having the weight the same for every trial. Also there should have been more than two trials.",2
4031,2,"In conclusion in the 1st trial all of the plastics here higher. In the second trial plastic A increased by 2mm, plastic B increased by 1mm, plastic C increased by 1mm, and plastic D stayed the same. I believe the amount of plastic stretched in the second trial depends on the type of plastic.",0
3354,2,Plastic D is concictast with how much it stretches state that they are using different plastics state the weight that was added.,1
3442,2,"Plastic type B is the polymer plastic with the highest stretchability because in both trials it had stretched the most. this experiment is not very valid because the different polymer plastics started at different lengths which may have an effect on how much it stretches. Also, the measure of the weights weren't specified.",3
3501,2,"Looking at the student's data, you can see that plastic type B has the best stretchability. The bag stretched 22 and 23 mm, that is more than any other bag in the two trials. The students could have done one more trial to justify their results. Also, they could have used a different amount of weight.",2
4032,2,a) Plastic type B was the most stretchable plastic used because it was stretched longer than any other plastic in both trials. Plastic  type A had the least stretchability with 10mm for the first trial and 12mm for the second. ^p The student could have improved his/her experiment by keeping these two variables constant would make the experiment very reliable.,2
3858,2,I don't think that's a valid answer but do to their conclusion depending on the plastic it could either increase or decrease in size.,0
3879,2,Plastic type A stretched the least. They could have made this environment better by telling all this you what the plastics were. They could have said how much weren't they used. They finally could have said what the starting length should be.,3
3636,2,The two ways that the students could have improved on this experimental design is one what kind of plastic where they using and name each one. The second would be what would you measure the plastic. What type of measuring stick you would use or a triple beem balance. Also they could have dawn three trials to make there experiment valid.,1
3266,2,a) Plastic B stretches the most. ^p b) The student should have kept the length and width of the plastic samples constant and specified how much weight to attatch.,3
3342,2,"a) Based on the results, plastie type A was the least flexible, while plastic type B was the most flexible. ^p b) 1) The student doesn't say where on the table to tape the tap edge of the sample. 2: The student uses samples with varying length, therefore making his results invalid.",3
4010,2,The conclusion it draws from this is that they.,0
2846,2,a.) Based on the students data plastic type B stretched the farthest and therefor has the most stretchability. The one with the least stretchability was plastic type A. b.) One way the validity of the results could have done more trials. Another way the test could have been improved is by stretching the plastics by hand untill they break.,2
3696,2,Plastic type D stay the same . They should had left more minutes to hang.,0
3031,2,"A) The data from this investigation shows that the plastic stretched the furthest was type B Next was type D, then type C, and finally type A. The information shows they did two trails to make sure they have correct information.^p B) One way the student could have improved this experiment design was to make steps and to explain the procedure more. Next, I would say to make a graph would be the best way to further improve these results.",1
3063,2,Based on the student's data it can be concluded that plastic type B has the best elasticity. The student could have improven the experiment by adding trials and specifying in the procedure how much weight is used.,2
4063,2,"3. The second trial(12) is not exactly the same as the first trial(11) cause in the second trial even 1 type plastic goes up but on stays the same. They could of improved the experiment design by make sure every thing is in order, make sure to every type of plastic samples you do the same to it.",0
3923,2,A good conclusion I can make from the data is type A and C were the most alike and types B and D were the most alike. For example for T1 type A had 10 and type C had 14 and for T2 type B had 22 and type D had 20. The student could have improved the experimental design by telling the reader how much plastic should be hanging down the table and also he should have been told how heavy the weights were.,2
2916,2,"Based on the students data, we could see that plastic Type B was the polymer that stretched the most for both trials, they had a longer length than all of the others of 22mm and23mm. One way the student could have improved the experimental design could have been to note on the graph how long the polymer was before it was stretched.",2
3372,2,"The plastic that streched the most would be plastic type A because it went from 10 to 12 when the others increased by one or none at all. The students could've tested more plastics, or use a different method to strech the plastic.",1
3464,2,"In conclusion plastic type B has the highest stretchability while type A has the lowest. One way that the student could have improved the experiment would be to have a specific weight such as 1 1b, 2 1b, 3 1b. Another way would be to add one more trial so as to prove or show better more valid results.",3
2837,2,A) Plastic type B stretched the most after five minutes stretching 22mm in trial 1 and 23mm in trial 2. The plastic type that stretched the least was type A. It stretched 10mm in trial 1 and 12mm in trial 2. In conclusion the strongest polymer is type B. ^P B) The first way the student could improve on the experiment in a whole is tell what type of plastics were each. He also could tell how much weight was added during the trials.,1
