Id,EssaySet,EssayText,EssayScore
9765,4,"The word ""invasive"" is significant to the article because it is saying that human bring in natural snakes here and they get loose. when they get loose they kill endangered spcies. The ""invasive"" word is a huge arguement against snakes.",1
9600,4,"The word ""invasive"" in this article is a very strong topic for some. For instance, in the article, bob Roy MacInnes says ,"" Even the term 'invasive species' is unfair,...They are introduced. I think that invasive is passing judgement. "" He believes that they are only just being introduced to us, while most biologists think they are major threats to us.",1
8659,4,"The word invasive in this article means that they are threating. Like what it say in the artical ""the goverment overestimates the threat posed by invasive reptiles. So invasive means threating.",0
9588,4,The significant word invasive means that there is and overpopulation of an animal and its coming into our territory. Also based in the article invasive means that they're introduced. If those invasive species are unchecked they can cause major threats to biodiversity say the article.,1
9785,4,The word invasive means that the reptiles can be wild animals at all time. They need to keep on eye on them.,0
8613,4,"The word ""invasive"" is used negatively to describe the way certain animals are brought into a new area. Rob Roy Maclnnes prefers to call it being ""introduced"" and to say they are ""invading"" is unfair. In this article the word ""invasive"" is referring to the pythons in Florida.",1
9340,4,"The word invasive is used to describe the pythons since they were introduced into a different habitat and are endangering other animals such as the key largo wood rat. Also, they say that scientists aren't happy with people who are introducing invasive species to their habitats because they might decrease biodiversity.",2
8646,4,Invasive meaning like very dangerous to others.,0
8317,4,"The significance of the word ""invasive"" is that the word is a debateable subject, and using that word, ""is passing judgement"". (Joel Achenbach). MacInnes considers it a wonderful introduction"", however biologists argue that ""unchecked"" by natural predators, are major threats to biodiversity"" (Achenbach).",2
9694,4,"The significant of the word ""invasive' is basically telling people how dangerous snakes or other reptiles can be.",0
8321,4,"Invasive to me means, are in the article in paragraph nine. Are in checked by natural pacaalas. They are dangerous and  shouldn't be allaused to be occured them.The need involved fits the articles because it mostly fair about generalist type of animal like python ruccons cockchames on more.",1
9233,4,I think that 'Invasive' is passing judgement.,0
8621,4,"Invasive mean coming and taking over. The only reason people call reptiles invasive is because they are a threat to human saftey  and thier population is increasing. But in the artical, it states that most of the reptiles in the U.S were introduced into the US so they are not invasive.",1
9019,4,"Based on the artical invasive word mean harmful, dangerous, or innaproriate. Because that is what most people would think of reptials. People who have no liking towards them. But MacInnes says its unfair since he is the one selling them. But to most they just invade their lives.",1
9456,4,"The significance of the them saying invasive, is beacuse some people think that there animals invading their states when they are really don't explosing, and like MacInnes states, ""even the term invasive is unfair. They're introduced, in that that invasive is passing judgements').",0
9784,4,Invasive species are species that have no predator so the refore the population rises. The articles describes this predators and gives examples such as pythons. It tells the story about a python that ate a crocodile to know how invasive can grow at of control.,1
9048,4,"The word invasive mean even the harmful species hurt people they are unfair, I would also say invasive are species very small.",0
8119,4,"The word invasive, in this sense, means invading the homeland of another and taking over. For example, the burmose python is on invasive species in the Everglades natural park and is driving either animals like the key large wood not to extination. Most generalist species are invasive because they look for different places to live. ""Invasive"" means a lot to this article.",2
8373,4,The significance to the word invasive is to fully invade and take over. I came up with this conclusion because in the article it talked about how the python's population was getting bigger and how they started to be seen in multiple locations. They were starting to grow as a whole.,1
9281,4,"The word ""invasive"" means rare or going extinct. The invasive species would be the pythons before they boomed in America. Now there are plenty of pythons. Basically, we should take better care of the endangered species. ""...Hurricane Andrew... played a factor in a wholesale python jailbreak in 1992"". Before they were endangered, but now they aren't.",0
8987,4,I think invasive is species such as the Burmese  pythons which is breeding up storm in the Everglades.,0
8340,4,"The word ""invasive"" in this article is stating something, whether it being a food source or predetor, that conflicts with the life or environment of another species or habitat.",1
9633,4,The significance of the word invasive means that reptile pets are becoming more popular and invading the homes of their owners.,0
9190,4,"The word invasive means to intrude or to unwelcome. This word is significant to this article because in many ways biologists argue these reptiles are very much invasive. Paragraph 11 quotes ""hundreds of Burmese pythons have been discored out of weeds, off road ways and even under the hood of a tourist's car.",1
9393,4,The significance of the word invasive to the rest of the article is that the word is referring to the reptile species. I know this because the whole article is mainly about reptiles.,0
9671,4,The word invasive is used to describe the reptiles that are spreading in the story. The whole story is mainly about these invasive reptiles.,0
8478,4,Invasive is important word because that is what the artical circles around was the python invasive or was it pertosly inter dosed.,1
9560,4,"""invasive"" means animals that came from other places, in which they are different from what were use to because they didn't came from here for example; The U.S fish and wildlife service have blocked MacInnes from from importing some commercially attractive animals from importing some commercially attractive animals from places like Madagascar. They also called the animals ""invasive species"" which MacInnes felt was unfair, he felt pythons was the best thing in the everglades.",1
8492,4,Invasive in this article means the opposite of introducing. To some inasive meant passing judgement.,0
8435,4,"Invasive is to to be wide spread and escape in a mass area. For example, in the teat pythons escaped because of the hurricane in 1992 and the following years they have been seen in many other different locations.",1
