Id,EssaySet,EssayText,EssayScore
21491,8,"The effect that the background information about Mr. Leonard had on Paul was that Mr. Leonard was in the same boat as Paul. Paul had a reading problem, and the information about Mr. Leonard said that he flunked out of college because he wasn't able to read. It shows Paul that you have to do your school work and be good at it for you to do what you wish. Also, it shows Paul that he is not the only person with a reading disability, and you can do anything if you set your mind to it.",0
20186,8,"When paul found out that Mr. Leonard won the 400 meter hurdle, he wonderd why Mr. Leonard didnt tell him. They when paul figured out that Mr. Leonard flunked out of college, paul knew felt his pain. Paul also has a hard time in school. Paul wanted to do something for Mr. Leonard because he helped him with hurdles. Paul is going to help Mr. Leonard read.",2
20251,8,"Paul was concerned about why Mr. Leonard never told him about this. Mr. Leonard told his story and explained why he it made him sad and how he dropped out of college for poor grades and became a hall monitor. Paul related to how he felt, being part of a select few not knowing how to read. Paul responds by offering Mr. Leonard 'training'.",2
20791,8,When paul recieved the background information he had questions for Mr. leonard. Paul wondered,0
21687,8,"Paul finds out that Mr. Leonard was also a track star, and he is in amaze. The track coach and Paul had realized he was getting coached by someone great. But Paul also realized that him and Mr. Leonard had a lot in common, and it inspired him.",2
20432,8,"The background information on Mr. Leonard helps him relate to Paul. In the story, Paul goes to the learning center to learn how to read better, and later Paul finds out that Mr. Leonard cannot read too well either. This brings a closeness and a sense of empathy to Paul. Since Mr. Leonard is helping him with track, Paul figures that he can return the favor by helping him with the tutoring he never got. This shows how grateful Paul is.",2
20884,8,"The effect the background information has on Paul about Mr. Leonard in the story is that Paul has the same problems Paul had but Paul is getting help with it and Paul never was interested in sports but Mr. Leonard was and he was good at them too. So since Mr. Leonard helped Paul, Paul would help him.",1
20375,8,the effects that the background information had on Paul was that he felt good and surprised because you wouldn't think a hall monitor would be like that.he felt surprised about being trained by Mr. Leonard because he was a track star in college and set records in the 400 meter.,2
21295,8,"Well he didn't know what to think about he had all these questions to ask Mr. Leonard. He had asked him why he hadn't told him about this, and that he was pretty much the best runner on the team. He had asked why he had stopped running, Mr. Leonard simply replied 'i was a good athlete, but not a good student.'",0
21288,8,"The effect is that Paul realizes that he is going ot be just like Mr. Leonard. Who cant read and flunks out of college, but amazing at track and had scholarships. So Paul says 'C'mon, Mr. Leonard,' I said, walking back toward school. 'It's time to start your training.' This is said to Mr. Leonard to return the favor, andfor Paul realizing how much help Mr. Leonard has done for him.",2
20385,8,"It kindof makes him worry but he still obeys Mr, Leonard because he has always listened to him. It doesnt really scare him away but it brings up Questions and makes him wonder about the teachers past.",0
20994,8,"Paul is surprised that Mr. Leonard never told him about when he had ran the hurdles in High School. Paul asks Mr. Leonard about why he never told him. Once he finds out why, he feels a stronger connection between the two. He feels as if he has found a way to give back to Mr. Leonard also. We know this because at the end of the story, the narrorator says, 'C'mon Mr. Leonard, it's time to start your training.'",2
21520,8,Paul is somewhat bothered about how Mr. Leonard didn't tell him about him running track. I think Paul will be more motivated to be on the track team so he can impress Mr. Leonard and show him that he can overcome obstacles.,1
20062,8,That Mr. Leonard can't read just like Paul. Paul looks up to him because Mr.Leonard went threw what hes going threw right now. That he had a hard time in college.,1
20485,8,When Paul found the information about him he was surprised. he didnt know that Mr. Leonard was that great of an athlete. But when he told him he couldnt read he felt that he could help Mr. Leonard read and he could be come a better athlete and do better in school.,2
20258,8,Now that he understand what Mr Leonard has been through he can have something to run for and he now has a new friend. he now feels as if they share a connection between one another and that he can trust in Mr. Leonard. h shows this by doing what is told and asked of him by Mr. Leonard,1
19982,8,Paul is surprised by what he finds out about Mr. Leonard. He was kind of shocked and excited about the achivements that he had made.,1
21216,8,Because pauls coach child life is simmilar to his as in a good runner but a bad reader....,1
20869,8,The effect it has on paul is he has a better understanding of Mr. Leonard because he finds out he can't read either so he can understand how Mr. Leonard feels.,2
20023,8,The background information helps Paul understand why Mr. Leonard wanted to teach him how to jump hurdles and let him pass in the hallway when going to the learning center. Paul also now understands why Mr. Leonard didn't talk about his past and was so adamant to teaching Paul how to jump hurdles.,1
21238,8,When paul gets mr.leonard background informantion he is some what concerned about why mr.leonard didnt tell paul about his past.Paul didnt judge him any different about him not being a good reader nor dropping out of college.Paul just returns the help that mr.leonard gave ti him and tell mr.leonard to go back to school.,0
21411,8,The background information that paul has recieved is shocking.  Paul had no clue that Mr. Leonard was so good at hurdles.  Paul wonders why that he didn't go pro and didn't finish college out.,1
21609,8,"Mr. leonard had trouble reading when he was in school.So does paul thats why Mr. Leonard decides to be pauls friend, and he gets paul to like track.",0
20361,8,"When Paul finds out about Mr. Leonard flunking out of college after being such a great athlete, it motivates him to try harder in school. In paragraph 45, Paul relates to Mr. Leonard's life. Paul explains how he feels the same way now as Mr. Leonard had in the past. This also encourages him to push himself to be able to read better.",2
20841,8,"It has a huge effect on Paul and Mr. Leonard. When he first shows Mr. Leonard the url it makes a big impact on  him because paul now knows that he was a major track athlete. Only knowing that he coudnt finish college because he started flunking and not being able to know how to read.     Once Mr. Leonard told paul that, that gave him the motivations to try to be better at the track and to not give up since it reminds him of paul since he coudnt read and he had to go to the learning center twice a week from school.",2
21403,8,"Paul is embarrassed by his reading problems but, later he finds out that Mr. Leonard and him are not so different because in Mr. Leonard's past life as a hurdler he struggled with reading too.",2
21700,8,Paul finds out that Mr. Leonard cannot read either and now Paul does not feel as bad for not being able to read. He also finds out that Mr. Leonard in college was a track star and that motivated him to do better.,2
21020,8,Paul learns that Mr. Leonard was an amazing athlete when he was younger.  He is a bit disappointed that Mr. Leonard never told him about his college track success.  In the last paragraph it shows that Paul and Mr. Leonard end up switching roles because of the information.,0
21690,8,The effect that the background information has on paul is that paul get curious.  He wants to know more about Mr. Leonard.  He didn't understand why he didnt tell him about this before.  That is why he went to him to talk about what he had found from the URL the track coach gave him.,0
21739,8,It tells Paul that he can do something that is worth his time and effort. It explains to Paul that he is capapble and he just has to start learning now because college is just as hard if not harder.,0
20204,8,"It shows that anyone can play a sport without have learning capablities. Also, that Paul could learn just about anything if he had practice.",0
20820,8,"The background information about Mr. Leonard has an astronomical effect on Paul. Paul found a new form of respect for Mr. Leonard after reading the background information, which can be infered by Paul's astonishment of Mr. Leonard's accomplishments. Paul now looks up to Mr. Leonard as an idol for jumping hurtles. When Paul learns of Mr. Leonards disability, he wants to help Mr. Leonard in the same way that Mr. Leonard helped him.",2
21313,8,Mr leonard used to be a track coach.,0
20483,8,When Paul finds out about Mr. Leonard's past he is surprised. Paul had no idea that Mr. Leonard had been a track star. This information encouraged Paul to strive in learning to read. At the same time Paul could relate to him. Paul himself has trouble with reading so he felt empathetic towards Mr. Leonard.,2
20990,8,Mr. Leonard was once in the same situation as Paul was in. It makes Paul think how far he has gotten and how much help he recieved.,0
21671,8,Paul is really happy to be trained buy him but he dosen't undersatnd why he stoped. Then after Mr.Leonard tells him why he feels conected to him because he has the same problems. Paul then deciseds to help Mr.leornard the because he helped him.,1
21116,8,Paragraph 33 (sentence 1). He knows what he is doing.,0
20190,8,Paul found out that Mr. Leonard was a track star in college and that he flunked out due to bad grades. Paul was suprised that someone that good was teaching to him to succeed like Mr.Leonard did.,2
20571,8,The effect of Paul about the background information about Mr. Leonard is that Paul and Mr. Leonard is almost alike because Mr. Leonard and Paul can't read and they both have run track in high school. Paul is willing to hepl Mr.Leonaard with his problem.,2
21443,8,"The information connects Paul with Mr. Leonard and shows how they are similar like the 'feelings of embarrassment'.It also makes him realize that he helped him excel at something out of his own time, which makes Paul want to help him read.",2
20467,8,"Paul was in school and couldn't read. he never knew how to read. He met a school coach, began hurdling on Mr. Leonard's track. Became on the track team.     Paul thought that Mr. Leonard went to college ,but he was wrong. Mr. Leonard flunked. Paul read Mr. Grabowski website and finally figured out that he couldn't read either. He was the same as Pual.",2
20541,8,It makes him feel better about himself. It makes him want to put forth effort and get things acompleshed.,1
21445,8,"Paul finds out that Mr. Leonard used to be a track star. Once he finds this out, he wonders why Mr. Leonard did not tell him about his past. He asks Mr. Leonard what happened after the race and found out that he flunked out of college because he could not read. Paul knows what it is like not being able to read so he is willing to help Mr. Leonard as Mr. Leonard has helped him.",2
19976,8,Mr. Leonard has poor reading skills and therfore had to drop out of college. He was an amazing athlete who lost his scholarchip. paul became an amazing athlete  who can't read as well. In paragraphs 4-10 he gets stopped by Mr. Leonard and then trains more and improves during paragraphs 22-26. Paul and Mr.Leonard both have poor reading skills but are great athletes.,0
20285,8,"After learning of the background information, Paul feels more connected to Mr. Leonard. He understands why Mr. Leonard has been helping him. Paul and both Mr. Leonard can't read, but they both excel in jumping hurdles. Mr. Leonard helps to push Paul on and off the track to perform well and try hard. When Paul finds out the information, he decides it is his turn to return the favor, and he takes Mr. Leonard to the learning center. Hopefully they can both learn to read and help eachother along the way.",2
20417,8,In many cases Leonard and Paul have much in common. Paul never learned to read neither did Leonard. Leonard encouraged Paul to do Track Paul could relate to Leonard.,1
21583,8,The informatioin that Paul recieves about Mr. Leonard is about his past career as a college track star. This information shocks Paul and makes him curious as to why Mr. Leonard didnt say anything to him about his acheivements. It also makes Paul look up to Mr. Leonard.,2
20223,8,"After learning about Mr. Leonard's background, I think Paul starts to understand Mr. Leonard better.  He used to be a suspicious quiet man but now Paul feels that he and Mr. Leonard are alike in the fact that they both had trouble in school. Paul feels more comfortable knowing that Mr. Leonard is like him and that he understands how Paul feels.",1
20320,8,Paul realizes that Mr. Leonard had the same problems he does with schoolwork but Mr. Leonard didn't have good help. Mr. Leonard is now a more relatable person to Paul.,1
21741,8,When Paul learns Mr. Leonard's background information he feels connected to him. Paul now realized that Mr. Leonard was just like him in the fact that they both have trouble reading. Paul sees Mr. Leonard as a motive to get bettter at reading and to persue hurdling in track and field. Paul also sees this as a way to help Mr. Leonard just like he had helped him.,2
21266,8,Paul is shocked.,1
20523,8,paul feels petrayed becuase he should have told him at the begginning that he was a star .,0
20596,8,"I feel that the background information that Paul discovered about Mr. Leonard gave Paul motivation.  Paul never tried any sports or extracurricular activities until Mr. Leonard helped Paul to achieve jumping hurdles.  Even though Paul was good at jumping hurdles, he felt as though he wasn't good enough.  When Paul found out that Mr. Leonard went to college for jumping hurdles but that Mr. Leonard flunked out, it make Paul want to try harder in multiple things.  He wanted to try to get better at hurdles, but he also wanted to finally learn how to read so that he didn't end up like Mr. Leonard.  Paul even decided that since Mr. Leonard helped him achieve something, he was going to help Mr. Leonard learn how to read.",2
20269,8,"In the story, Mr. Leonard helps Paul become a good athlete after learning that he can't read. Paul works hard and deserves his spot to work with the high school team. The coach gives Paul a website to look at. On the website he sees someone he has grown close to.     Mr. Leonard was a track star. He went to college on a scholoarship and broke many school records. As college life caught up with him, he realized that he couldn't do it. He didn't know how to read. As time went on, he failed out.             Paul can see himself through Mr. Leonard. He sees that he cannot read, just like Mr. Leonard. He sees that he has become quite the athlete, just like Mr. Leonard. He wants to try to do something for himself because of the affect Mr. Leonard had an on him. He worked with Mr. Leonard and never gave up on him just like he was not given up on.           This story can relate to many people. We need to work at things we think we can't do. With a little training, we can do whatever. Paul was more than happy to help his new freind. He wanted to show him that he would reach out to him in the same way Mr. Leonard reached out. He would help him overcome his obstacles.",2
21386,8,paul is very simpathetic and so he teaches him to do hurtles. he tells the nararator that he needs to meet him in the gym at 2:30,1
20351,8,"When Mr. Leonard is talking to Paul abot his past track years, he told paul he was a good athlete just not a good student. He really connected with Paul when he told he couldnt read. When Paul heard that they had something in common and he knew how to relate to him.",2
20542,8,That he knows if he puts his mind to it he could do anything because; once he saw that Mr. Leonard use to run track and he didnt know how to read. Then he knew that he could get really good at reading because look Mr. Leonard is a teacher and he use not beable to read.,1
20654,8,The background effects Paul because Paul had no idea he was learning from a champion. They both shared something and helped eachother all the way through.,1
20064,8,"Well, Paul is doing really poor in school and Mr. Leonard was good at sports and bad at school to so he wants to make sure that Paul has at least something that he is good at so he shows him about track.",0
20590,8,"The backround information that Paul finds out about Mr. Leonard effects him in a positive way, because it makes Paul feel like someone else has gone through exactly what he is going through at that moment in time. Mr. Leonard states that he lost his scholarship and flunked out of college, because no school wanted a runner who could not read. Paul goes on to say that he knows Mr. Leonard's feelings of embarassment all to well, happening whenever he is called upon to read something aloud, or when he does not know an answer everyone else knows in class.",2
